Référence	ContexteGauche	Pivot	ContexteDroit
1736_Marivaux_Marianne5-6	avais été vertueuse avec lui, il n’	avait	été qu’un lâche avec moi ; voyez combien de sortes d’
1736_Marivaux_Marianne5-6	mes inquiétudes : car enfin, l’autre	avait	beau être mourant, que faisait là ce bon religieux ? Pourquoi
1736_Marivaux_Marianne5-6	; qui, comme vous savez, m’	avait	promis de chercher à me placer, et de venir le lendemain
1736_Marivaux_Marianne5-6	m’y venir voir : à quoi il	avait	répondu qu’il y passerait incessamment. J’étais donc, vous
1736_Marivaux_Marianne5-6	augurais rien de bon des motifs qu’on	avait	eus de l’y appeler. Lui, de son côté,
1736_Marivaux_Marianne5-6	et à qui M. de Climal n’	avait	encore rien dit de son projet, ne savait que penser de
1736_Marivaux_Marianne5-6	, par égard pour son oncle, il	avait	voulu lui cacher que nous étions entrés ensemble. Au bruit que
1736_Marivaux_Marianne5-6	rien à craindre de fâcheux. S’il	avait	voulu me faire du mal, il aurait retenu ma bienfaitrice ;
1736_Marivaux_Marianne5-6	on aurait eue pour moi, si on	avait	connu le fond de mon abominable conscience. Ah ! mon Dieu
1736_Marivaux_Marianne5-6	au neveu de la personne qui me les	avait	données. Voilà malheureusement comment elle vous connut, monsieur ; et
1736_Marivaux_Marianne5-6	avec elle ; le père Saint-Vincent me l’	avait	confiée ; elle ne pouvait pas tomber en de plus mauvaises mains
1736_Marivaux_Marianne5-6	les retint, leur apprit que le malade	avait	perdu toute connaissance, et qu’il fallait attendre ce qui arriverait
1736_Marivaux_Marianne5-6	, assez ronde, très laide, qui	avait	le visage large et carré, avec de petits yeux noirs,
1736_Marivaux_Marianne5-6	cette fille, qui était la sienne,	avait	effectivement l’air assez contristé, et ne disait mot).
1736_Marivaux_Marianne5-6	autant d’honnêteté pour moi qu’elle en	avait	dû rencontrer dans les miens pour elle. J’avais lieu de
1736_Marivaux_Marianne5-6	. Il est vrai que la demoiselle n’	avait	que dix-huit ans ; mais il ne suffit pas de n’avoir
1736_Marivaux_Marianne5-6	lui disais -je quelquefois ; et il y	avait	en effet quelque chose de ce que je dis là dans sa
1736_Marivaux_Marianne5-6	souhaité plus d’embonpoint qu’elle n’en	avait	; mais je ne sais si elle y aurait tant gagné ;
1736_Marivaux_Marianne5-6	avec la finesse et le feu qu’elle	avait	dans l’esprit, écoutait volontiers en grande compagnie, y pensait
1736_Marivaux_Marianne5-6	. Était -elle avec ses amis, elle	avait	dans sa façon de penser et de s’énoncer toute la franchise
1736_Marivaux_Marianne5-6	je dirai dans la suite. Il y	avait	déjà du temps que nous étions là, quand madame de Miran
1736_Marivaux_Marianne5-6	de son côté et à son ordinaire,	avait	presque toujours les yeux sur moi. Je crois que mademoiselle de
1736_Marivaux_Marianne5-6	aurais répondu, si sa mère ne m’	avait	pas tirée d’affaire. Heureusement, comme je vous l’ai
1736_Marivaux_Marianne5-6	le monde sur ce pied -là ; y	avait	-il de procédé plus net, et n’était -ce pas s’
1736_Marivaux_Marianne5-6	j’aimais, qui m’adorait, qui	avait	la liberté de me le dire, qui me le disait à
1736_Marivaux_Marianne5-6	de grandes honnêtetés. Madame de Fare l’	avait	déjà prévenue sur le mariage auquel on me destinait, et on
1736_Marivaux_Marianne5-6	d’aussi bonne grâce que s’il m’	avait	été familier. Il fallait bien soutenir mon rang, et c’
1736_Marivaux_Marianne5-6	était M. de Climal qui l’y	avait	mise, et puis qui la laissa là un beau jour de
1736_Marivaux_Marianne5-6	de hardes dont M. de Climal lui	avait	fait présent ; à telles enseignes que j’ai encore un mouchoir
1736_Marivaux_Marianne5-6	Marianne ; c’est le nom qu’elle	avait	quand je l’ai prise ; si elle ne l’a plus
1736_Marivaux_Marianne5-6	la nièce d’un curé qui le lui	avait	donné ; car elle ne sait qui elle est ; c’est
1736_Marivaux_Marianne5-6	mot. Valville, qui jusque -là n’	avait	pas encore ouvert la bouche, s’approcha enfin de madame Dutour
1736_Marivaux_Marianne5-6	mademoiselle de Fare, qui jusqu’ici n’	avait	fait qu’écouter, expliquez -moi ce que cela signifie. Ah
1736_Marivaux_Marianne5-6	ne point divulguer notre secret ; il y	avait	tout à l’heure ici une femme de chambre qui a tout
1736_Marivaux_Marianne5-6	parlé, et qui venait savoir pourquoi elle	avait	sonné. Approchez, Favier, lui dit -elle du ton le
1736_Marivaux_Marianne5-6	; mais le mal était fait, elle	avait	déjà parlé. C’est ce que vous verrez dans la sixième
1736_Marivaux_Marianne5-6	s’en allât, et il n’y	avait	tout au plus qu’un quart d’heure qu’elle avait disparu
1736_Marivaux_Marianne5-6	plus qu’un quart d’heure qu’elle	avait	disparu quand elle revint ; mais ce quart d’heure, elle
1736_Marivaux_Marianne5-6	mais ce quart d’heure, elle l’	avait	déjà employé contre moi. De ma chambre, elle s’était
1736_Marivaux_Marianne5-6	chez madame de Fare, à qui elle	avait	conté tout ce qu’elle venait de voir et d’entendre.
1736_Marivaux_Marianne5-6	ce me semble, qu’il n’en	avait	jamais eu ; et mes regards, que je laissais tomber tour
1736_Marivaux_Marianne5-6	cette femme de chambre qu’elle m’offrait	avait	parlé ; je n’ai besoin de personne. Et c’était
1736_Marivaux_Marianne5-6	en doutez point, reprit Valville, qui	avait	fait donner ses ordres à son cocher ; mais n’importe,
1736_Marivaux_Marianne5-6	qu’il disait. Si madame de Fare	avait	votre cœur et votre façon de penser, mademoiselle, ajouta-t -il
1736_Marivaux_Marianne5-6	qu’elle ne l’espérait, et elle	avait	raison. Pendant qu’ils s’entretenaient ainsi, je soupirais,
1736_Marivaux_Marianne5-6	moi si elle éclatait, comme il y	avait	tout lieu de croire qu’elle éclaterait. Les deux carrosses,
1736_Marivaux_Marianne5-6	, d’une maison où l’on m’	avait	reçue la veille avec tant d’accueil. Me voici partie ;
1736_Marivaux_Marianne5-6	Il affectait une gaîté qu’assurément il n’	avait	pas ; et dans un moment où son carrosse était extrêmement près
1736_Marivaux_Marianne5-6	l’envoyait plus tôt qu’elle ne l’	avait	dit que pour avertir Valville que M. de Climal était mort
1736_Marivaux_Marianne5-6	de madame de Miran, dont le cocher	avait	ordre de me ramener au couvent, où j’arrivai fort abattue
1736_Marivaux_Marianne5-6	vint de sa part me dire qu’elle	avait	été incommodée, et que je la verrais le lendemain ; et
1736_Marivaux_Marianne5-6	de sa roche un billet que Valville l’	avait	chargé de me donner, et que j’allai lire dans ma
1736_Marivaux_Marianne5-6	instruite, lui répondis -je ; il y	avait	là une femme de chambre qui a entendu tout ce que la
1736_Marivaux_Marianne5-6	pure charité que M. de Climal m’	avait	placée chez madame Dutour. Voilà sur quoi il faut que vous
1736_Marivaux_Marianne5-6	mon bonheur pouvait -il m’échapper ? Y	avait	-il de revers plus terrible pour moi que celui que je venais
1736_Marivaux_Marianne5-6	vous les rapporterai point, il y en	avait	de trop longs. Voici seulement ce que j’ai retenu du
1736_Marivaux_Marianne5-6	qui fût essentiel. Revenons. Il y	avait	donc dix ou douze jours que je n’avais vu personne de
1736_Marivaux_Marianne5-6	, on vint me dire qu’il y	avait	une parente de ma mère qui me demandait, et qui m’
1736_Marivaux_Marianne5-6	sous le nom de Marianne qu’elle m’	avait	fait appeler.) Madame, lui dis -je, je ne
1736_Marivaux_Marianne5-6	avec madame de Miran, et qu’elle	avait	toujours récompensé votre franchise. J’en conviens, et peut-être ce
1736_Marivaux_Marianne5-6	part de l’abbesse, qu’il y	avait	une femme de chambre de madame de Miran qui venait pour me
1736_Marivaux_Marianne5-6	. Je le crois, il n’y	avait	rien de plus positif ; et je m’habille. J’eus
1736_Marivaux_Marianne5-6	m’était inconnu, et il n’y	avait	point de laquais. Cette femme de chambre se mit d’abord
1736_Marivaux_Marianne5-6	autre ; j’observai que le cocher n’	avait	point la livrée de ma mère, et tout de suite je
1736_Marivaux_Marianne5-6	côté, ajouta-telle à la femme qui m’	avait	conduite ; et je descendis mourante. Il fallut presque qu’elles
1736_Marivaux_Marianne5-6	étaient plus avec moi ; la cloche les	avait	appelées au chœur. Une sœur converse me tenait compagnie, et
1736_Marivaux_Marianne5-6	pris donc un siège. On me l’	avait	bien dit, ajouta-t -elle, qu’on se prévient tout d’
1736_Marivaux_Marianne5-6	Valville plus honteux de l’amour qu’il	avait	pour moi ; que veut -on de plus ? Je ne me
1736_Marivaux_Marianne5-6	, de prières, de reproches, leur	avait	persuadé de se dédire ! Les maximes ou les usages du monde
1736_Marivaux_Marianne5-6	était sur une chaise, et qu’on	avait	apporté de mon autre couvent. Vous ne sauriez croire de quel
1736_Marivaux_Marianne5-6	ce coffre me frappa ; mon enlèvement m’	avait	, je pense, moins consternée ; les bras m’en tombèrent
1736_Marivaux_Marianne5-6	me verra plus : voilà de quoi cela	avait	l’air pour une personne déjà aussi découragée que je l’étais
1736_Marivaux_Marianne5-6	matinée. Ce carrosse que l’abbesse m’	avait	annoncé arriva dans la cour précisément à l’heure qu’elle m’
1736_Marivaux_Marianne5-6	cour précisément à l’heure qu’elle m’	avait	dit. On vint m’avertir ; je descendis tremblante ; et
1736_Marivaux_Marianne5-6	porte, ce fut cette femme qui m’	avait	enlevée de mon couvent pour me mener dans celui -ci. Je
1736_Marivaux_Marianne5-6	la précaution que prit la femme, qui	avait	apparemment ses ordres ; il y avait des rideaux tirés sur les
1736_Marivaux_Marianne5-6	qui avait apparemment ses ordres ; il y	avait	des rideaux tirés sur les glaces du carrosse, de façon que
1736_Marivaux_Marianne5-6	que je me présentasse. À peine y	avait	-il un demi-quart d’heure que j’étais seule, que je
1736_Marivaux_Marianne5-6	monsieur, lui cria cette femme qui m’	avait	abordée, mademoiselle attend qu’on la vienne prendre : je n’
1736_Marivaux_Marianne5-6	le moyen de nous entretenir. On m’	avait	bien promis que je verrais une très aimable demoiselle ; mais j’
1736_Marivaux_Marianne5-6	Cathos (c’était ainsi qu’il l’	avait	appelée) ; et, ne voulant pas apparemment l’avoir pour
1736_Marivaux_Marianne5-6	autre, un homme plus âgé, qui	avait	l’air d’un officier, et qui s’entretenaient près d’
1736_Marivaux_Marianne5-6	ce court espace de temps qu’elle m’	avait	laissée seule, le jeune homme en question avait discontinué son entretien
1736_Marivaux_Marianne5-6	laissée seule, le jeune homme en question	avait	discontinué son entretien, et ne s’était attaché qu’à me
1736_Marivaux_Marianne5-6	; la santé même qu’on y remarquait	avait	quelque chose de vénérable ; elle y paraissait encore moins l’effet
1736_Marivaux_Marianne5-6	entendu dire. C’est qu’il y	avait	dans sa façon de gouverner un mérite bien particulier, et qui
1736_Marivaux_Marianne5-6	la pas aimer eux -mêmes ; il leur	avait	appris à régler leur ambition et à ne craindre aucune mauvaise tentative
1736_Marivaux_Marianne5-6	craint plus rien. D’ailleurs, on	avait	tort avec moi, et je n’avais tort avec personne ;
1736_Marivaux_Marianne5-6	mienne. Ils avaient découvert que le ministre	avait	part à mon enlèvement, et ils venaient me redemander. Quoi
1737_Marivaux_Marianne7-8	de Miran et de Valville. On n’	avait	point soupçonné qu’ils viendraient, de sorte qu’il n’y
1737_Marivaux_Marianne7-8	viendraient, de sorte qu’il n’y	avait	aucun ordre donné en ce cas -là. La seule attention qu’
1737_Marivaux_Marianne7-8	cas -là. La seule attention qu’on	avait	eue, c’était de finir mon affaire dans la matinée,
1737_Marivaux_Marianne7-8	que j’avais reçue, il n’y	avait	que deux ou trois jours, d’une certaine dame maigre,
1737_Marivaux_Marianne7-8	portrait de cette dame ; qu’elle m’	avait	écrit qu’à ce portrait elle reconnaissait le spectre en question.
1737_Marivaux_Marianne7-8	mon histoire eût percé ; madame de Fare	avait	infailliblement parlé ; cette dame longue et maigre avait été instruite ;
1737_Marivaux_Marianne7-8	infailliblement parlé ; cette dame longue et maigre	avait	été instruite ; elle était méchante et glorieuse ; le discours qu’
1737_Marivaux_Marianne7-8	et glorieuse ; le discours qu’elle m’	avait	tenu au couvent marquait de mauvaises intentions ; c’était elle apparemment
1737_Marivaux_Marianne7-8	mauvaises intentions ; c’était elle apparemment qui	avait	ameuté les parents, qui les avait engagés à se remuer,
1737_Marivaux_Marianne7-8	qui avait ameuté les parents, qui les	avait	engagés à se remuer, pour se garantir de l’affront que
1737_Marivaux_Marianne7-8	carrosse m’était venu prendre, quelle livrée	avait	le cocher ? Cette femme qui s’était dite envoyée par ma
1737_Marivaux_Marianne7-8	d’exactes perquisitions. La tourière du couvent	avait	vu le cocher ; elle se ressouvenait de la livrée ; elle
1737_Marivaux_Marianne7-8	elle se ressouvenait de la livrée ; elle	avait	vu la femme en question, et avait retenu ses traits,
1737_Marivaux_Marianne7-8	avait vu la femme en question, et	avait	retenu ses traits, qui étaient assez remarquables. C’était un
1737_Marivaux_Marianne7-8	cela prouvait ? Non seulement que la famille	avait	agi là-dedans, mais que le ministre même l’appuyait, puisque
1737_Marivaux_Marianne7-8	même l’appuyait, puisque madame de …	avait	chargé une de ses femmes de me venir prendre ; c’était
1737_Marivaux_Marianne7-8	, comme vous savez qu’elle me l’	avait	écrit ; mais c’est que, lorsqu’elle vint, la
1737_Marivaux_Marianne7-8	qui ne se portait pas bien, n’	avait	pu sortir de chez elle de meilleure heure. Mon enlèvement l’
1737_Marivaux_Marianne7-8	elle de meilleure heure. Mon enlèvement l’	avait	pénétrée de douleur et d’inquiétude. C’était comme une mère
1737_Marivaux_Marianne7-8	ne cachait plus rien ; et elle qui	avait	exigé de nous tant de circonspection, tant de discrétion et de
1737_Marivaux_Marianne7-8	Ah ! mon Dieu, que mon âme	avait	d’obligation à la sienne ! Hélas ! cette chère mère,
1737_Marivaux_Marianne7-8	de vue Valville, dont madame de Miran	avait	encore à soutenir le désespoir, et à qui, dans l’
1737_Marivaux_Marianne7-8	l’accablement où il se trouvait, elle	avait	défendu de paraître ; de sorte qu’il s’était tenu dans
1737_Marivaux_Marianne7-8	qu’elle lui aurait parlé. Et elle	avait	raison d’avoir cette opinion -là d’elle ; ce fut elle
1737_Marivaux_Marianne7-8	non pas le ministre, que ma mère	avait	demandée d’abord, et les gens de la maison qu’on
1737_Marivaux_Marianne7-8	les gens de la maison qu’on n’	avait	avertis de rien, et qui ignoraient de quoi il était question
1737_Marivaux_Marianne7-8	il était bon, et qu’on lui	avait	dit combien elle aimait cette petite fille.) À l’égard
1737_Marivaux_Marianne7-8	Valville les dévorait des siens ; mais il	avait	ordre de se taire ; ma mère ne l’avait amené qu’
1737_Marivaux_Marianne7-8	de se taire ; ma mère ne l’	avait	amené qu’à cette condition -là. Tout le reste de la
1737_Marivaux_Marianne7-8	Valville était rouge comme du feu ; il	avait	les yeux étincelants ; je voyais à sa respiration précipitée qu’il
